chromosome	feature_start	feature_end	feature_id	feature_strand	feature_length	isize	nr_deviant	absence_start	absence_end	cov_mean	cov_stdev
Bd1	13279096	13280420	RLC_unknown_Bd1-529,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=10,name_orig:=Bd1_RLC_35,class:=RLC	+	1324	1415	5	13279095	13280420	38	24
Bd1	13579410	13582744	RLG_unknown_Bd1-942,ident_perc:=97.0,cov_perc:=13.0,name_orig:=Bd3_RLG_20,class:=RLG	+	3334	3461	5	13579408	13567854	11	12
Bd1	13672777	13676459	RLC_unknown_Bd1-546,ident_perc:=97.0,cov_perc:=22.0,name_orig:=Bd4_RLC_5,class:=RLC	+	3682	3761	17	13672781	13676460	53	56
Bd1	13677432	13678780	RLC_unknown_Bd1-547,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	+	1348	1398	19	13677449	13678777	17	12
Bd1	13884884	13890066	RLC_unknown_Bd1-12,tsd_len:=5,ltr_age:=0.638,name_orig:=Bd1_RLC_12,class:=RLC	+	5182	5252.5	8	13884884	13890063	2	5
Bd1	14411976	14420195	RLG_unknown_Bd1-10,tsd_len:=3,ltr_age:=0.488,name_orig:=Bd1_RLG_10,class:=RLG	-	8219	8414.5	2	14411829	14420223	14	35
Bd1	15462240	15474866	DHH_D_Bd1-3,tsd_len:=0,name_orig:=DHH_D_Bd1-3,class:=DHH	+	12626	12646.0	14	15462241	15474865	9	8
Bd1	16726241	16727922	RLG_unknown_Bd1-1153,ident_perc:=99.0,cov_perc:=10.0,name_orig:=Bd3_RLG_14,class:=RLG	+	1681	1902.0	4	16726134	16719792	12	10
Bd1	19682459	19686141	DTA_noname_Bd1-38,tsd_len:=5,name_orig:=DTA_noname_Bd1-38,class:=DTA	+	3682	3748	3	19682441	19686157	11	9
Bd1	20040491	20041201	RLC_unknown_Bd1-785,ident_perc:=99.0,cov_perc:=12.0,tsd_len:=5,name_orig:=Bd2_RLC_6,class:=RLC	-	710	785.0	18	20040491	20041201	12	10
Bd1	20239876	20248632	RLC_unknown_Bd1-18,tsd_len:=5,ltr_age:=0.288,name_orig:=Bd1_RLC_18,class:=RLC	-	8756	8791	11	20239875	20248631	52	56
Bd1	20571069	20571287	DTH_Tourist_P_Bd1-2,tsd_len:=3,name_orig:=DTH_Tourist_P_Bd1-2,class:=DTH	-	218	611	1	20570733	20571344	20	11
Bd1	20991444	20992780	RLG_unknown_Bd1-1399,ident_perc:=99.0,cov_perc:=13.0,name_orig:=Bd2_RLG_10,class:=RLG	-	1336	1394.5	14	20991443	20992770	19	17
Bd1	21541963	21542674	RLC_unknown_Bd1-867,ident_perc:=99.0,cov_perc:=12.0,tsd_len:=5,name_orig:=Bd4_RLC_3,class:=RLC	+	711	732.0	6	21541937	21542670	10	10
Bd1	21551742	21553454	RLC_unknown_Bd1-868,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	+	1712	1784	5	21551736	21553536	16	14
Bd1	21881260	21882586	RLC_unknown_Bd1-884,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=3,name_orig:=Bd1_RLC_69,class:=RLC	-	1326	1404	15	21881259	21882583	8	7
Bd1	22211470	22212810	RLX_unknown_Bd1-693,ident_perc:=99.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd4_RLX_1,class:=RLX	+	1340	1455.0	8	22211469	22212809	18	10
Bd1	22499358	22500681	RLC_unknown_Bd1-905,ident_perc:=97.0,cov_perc:=16.0,tsd_len:=6,name_orig:=Bd2_RLC_14,class:=RLC	+	1323	1391	3	22499358	22500718	3	4
Bd1	22633522	22636827	RLG_unknown_Bd1-1513,ident_perc:=92.0,cov_perc:=20.0,name_orig:=Bd5_RLG_19,class:=RLG	-	3305	3450.0	4	22633482	22636832	10	9
Bd1	23934037	23935350	RLC_unknown_Bd1-982,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_69,class:=RLC	+	1313	1410	5	23934038	23935396	8	11
Bd1	24166205	24168728	RLC_unknown_Bd1-993,ident_perc:=98.0,cov_perc:=33.0,name_orig:=Bd1_RLC_69,class:=RLC	-	2523	2817	1	24166179	24168998	5	6
Bd1	24391766	24401030	RLC_unknown_Bd1-25,tsd_len:=5,ltr_age:=0.058,name_orig:=Bd1_RLC_25,class:=RLC	+	9264	9310	19	24391765	24401030	41	32
Bd1	24869802	24871131	RLC_unknown_Bd1-1037,ident_perc:=99.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd3_RLC_10,class:=RLC	+	1329	1432	11	24869806	24871131	15	13
Bd1	25317408	25318752	RLX_unknown_Bd1-824,ident_perc:=98.0,cov_perc:=19.0,tsd_len:=3,name_orig:=Bd4_RLX_1,class:=RLX	+	1344	1404	11	25317408	25318751	19	12
Bd1	25600078	25600286	DTH_Tourist_B_Bd1-17,tsd_len:=1,name_orig:=DTH_Tourist_B_Bd1-17,class:=DTH	-	208	592.5	10	25599834	25600356	9	10
Bd1	26106235	26107449	RLC_unknown_Bd1-1076,ident_perc:=99.0,cov_perc:=14.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	+	1214	1232.0	4	26106234	26107448	10	8
Bd1	26270669	26275724	RLC_unknown_Bd1-1081,ident_perc:=97.0,cov_perc:=98.0,name_orig:=Bd3_RLC_18,class:=RLC	-	5055	5163.0	12	26275921	26275723	14	10
Bd1	26442726	26444047	RLC_unknown_Bd1-1084,ident_perc:=99.0,cov_perc:=15.0,tsd_len:=5,name_orig:=Bd2_RLC_14,class:=RLC	+	1321	1386	5	26442725	26444047	14	8
Bd1	26575882	26577606	RLC_unknown_Bd1-1086,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=1,name_orig:=Bd3_RLC_47,class:=RLC	+	1724	1797.5	8	26575881	26577596	11	10
Bd1	26938733	26939092	RIX_noname_Bd1-287,tsd_len:=0,name_orig:=RIX_noname_Bd1-287,class:=RIX	+	359	554	3	26938644	26939151	8	7
Bd1	27180785	27182485	RLC_unknown_Bd1-1110,ident_perc:=100.0,cov_perc:=20.0,name_orig:=Bd4_RLC_18,class:=RLC	-	1700	1798.5	8	27180786	27182480	14	9
Bd1	27287760	27288167	RLG_unknown_Bd1-1932,ident_perc:=79.0,cov_perc:=4.0,name_orig:=Bd3_RLG_9,class:=RLG	+	407	580.5	4	27287764	27288167	11	10
Bd1	28350250	28351577	RLC_unknown_Bd1-1150,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	+	1327	1403.0	2	28350217	28351604	37	22
Bd1	29246526	29260617	RLG_unknown_Bd1-21,tsd_len:=5,ltr_age:=1.873,name_orig:=Bd1_RLG_21,class:=RLG	+	14091	14186.0	18	29246525	29260616	5	7
Bd1	30099148	30099383	DTT_Stowaway_N_Bd1-25,tsd_len:=2,name_orig:=DTT_Stowaway_N_Bd1-25,class:=DTT	+	235	550.0	2	30099051	30099470	9	8
Bd1	31814751	31816091	RLG_unknown_Bd1-2220,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	+	1340	1562.0	16	31816603	31797101	29	13
Bd1	32472503	32480434	RLC_unknown_Bd1-35,tsd_len:=5,ltr_age:=0.031,name_orig:=Bd1_RLC_35,class:=RLC	-	7931	7979	7	32472502	32480434	54	27
Bd1	32706559	32708289	RLC_unknown_Bd1-1358,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=6,name_orig:=Bd3_RLC_47,class:=RLC	+	1730	1823	1	32706491	32708315	25	12
Bd1	32886235	32887090	RLG_unknown_Bd1-2324,ident_perc:=95.0,cov_perc:=6.0,tsd_len:=0,name_orig:=Bd1_RLG_12,class:=RLG	+	855	918	5	32886234	32887093	19	13
Bd1	33506385	33507711	RLC_unknown_Bd1-1389,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd2_RLC_14,class:=RLC	+	1326	1434	9	33506385	33507710	20	13
Bd1	33554997	33559911	RLC_unknown_Bd1-36,tsd_len:=5,ltr_age:=2.462,name_orig:=Bd1_RLC_36,class:=RLC	-	4914	4966.5	14	33554997	33559934	2	5
Bd1	33750097	33751423	RLC_unknown_Bd1-1406,ident_perc:=100.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd2_RLC_14,class:=RLC	+	1326	1577	1	33749881	33751442	26	20
Bd1	34037046	34040290	RLX_unknown_Bd1-1118,ident_perc:=95.0,cov_perc:=35.0,name_orig:=Bd4_RLX_10,class:=RLX	-	3244	3367	3	34037014	34040332	19	20
Bd1	34304915	34311223	RLC_unknown_Bd1-1435,ident_perc:=98.0,cov_perc:=94.0,ltr_age:=0.338,name_orig:=Bd5_RLC_9,class:=RLC	-	6308	6683.0	20	34304915	34311519	10	11
Bd1	34415727	34417056	RLC_unknown_Bd1-1449,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLC_14,class:=RLC	+	1329	1389.5	22	34415726	34417053	11	8
Bd1	34441893	34442591	RIX_noname_Bd1-386,tsd_len:=1,name_orig:=RIX_noname_Bd1-386,class:=RIX	-	698	1042	15	34441609	34442574	7	9
Bd1	34684430	34684923	RLG_unknown_Bd1-2455,ident_perc:=94.0,cov_perc:=4.0,tsd_len:=1,name_orig:=Bd5_RLG_30,class:=RLG	-	493	556	1	34684588	34685144	11	8
Bd1	35338760	35340090	RLC_unknown_Bd1-1510,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLC_14,class:=RLC	+	1330	1379	9	35338764	35340090	20	13
Bd1	36422975	36424015	RLG_unknown_Bd1-2710,ident_perc:=97.0,cov_perc:=6.0,name_orig:=Bd3_RLG_48,class:=RLG	-	1040	1142	7	36422974	36424034	12	12
Bd1	36564371	36565579	RLG_unknown_Bd1-2768,ident_perc:=95.0,cov_perc:=8.0,name_orig:=Bd5_RLG_17,class:=RLG	+	1208	1461	3	36565479	36566921	10	12
Bd1	36737823	36740994	RLX_unknown_Bd1-1253,ident_perc:=91.0,cov_perc:=27.0,name_orig:=Bd4_RLX_19,class:=RLX	-	3171	3293.0	6	36737797	36740994	11	19
Bd1	36833355	36836699	RLG_unknown_Bd1-2831,ident_perc:=95.0,cov_perc:=34.0,name_orig:=Bd2_RLG_27,class:=RLG	-	3344	3401	13	36833367	36836700	6	7
Bd1	37239058	37240066	RLX_unknown_Bd1-1304,ident_perc:=98.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd2_RLX_10,class:=RLX	-	1008	1059.5	10	37239057	37240066	10	7
Bd1	37354530	37361774	RLG_unknown_Bd1-37,tsd_len:=5,ltr_age:=0.242,name_orig:=Bd1_RLG_37,class:=RLG	-	7244	7351.5	8	37354529	37361774	21	24
Bd1	37498618	37499372	RLG_unknown_Bd1-3039,ident_perc:=99.0,cov_perc:=9.0,tsd_len:=0,name_orig:=Bd2_RLG_36,class:=RLG	+	754	787.5	2	37498616	37499398	16	14
Bd1	37766139	37774025	RLC_unknown_Bd1-40,tsd_len:=5,ltr_age:=0.431,name_orig:=Bd1_RLC_40,class:=RLC	+	7886	8066.5	2	37766036	37774034	24	40
Bd1	37804751	37808039	RLG_unknown_Bd1-3072,ident_perc:=97.0,cov_perc:=31.0,name_orig:=Bd1_RLG_34,class:=RLG	-	3288	3383	11	37804717	37808040	6	7
Bd1	38459649	38460690	RLX_unknown_Bd1-1413,ident_perc:=98.0,cov_perc:=7.0,name_orig:=Bd2_RLX_9,class:=RLX	+	1041	1097.0	18	38459650	38460690	21	12
Bd1	38882746	38884074	RLC_unknown_Bd1-1728,ident_perc:=100.0,cov_perc:=17.0,name_orig:=Bd4_RLC_47,class:=RLC	+	1328	1429	13	38882747	38884074	22	11
Bd1	39017341	39018705	RLC_unknown_Bd1-1734,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd2_RLC_23,class:=RLC	-	1364	1366	5	39017349	39018704	22	17
Bd1	39049269	39050620	RLC_unknown_Bd1-1735,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd2_RLC_23,class:=RLC	+	1351	1428	17	39049268	39050622	24	18
Bd1	39574186	39575512	RLC_unknown_Bd1-1780,ident_perc:=100.0,cov_perc:=17.0,name_orig:=Bd4_RLC_47,class:=RLC	-	1326	1453.5	6	39574183	39575524	34	21
Bd1	39755960	39757322	RLX_unknown_Bd1-1492,ident_perc:=99.0,cov_perc:=12.0,name_orig:=Bd4_RLX_19,class:=RLX	-	1362	1477	19	39755958	39757312	12	8
Bd1	40496951	40498630	RLC_unknown_Bd1-1843,ident_perc:=97.0,cov_perc:=20.0,tsd_len:=3,name_orig:=Bd4_RLC_19,class:=RLC	-	1679	1774	1	40496790	40498639	12	15
Bd1	40660858	40664171	RLC_unknown_Bd1-1852,ident_perc:=98.0,cov_perc:=21.0,name_orig:=Bd2_RLC_24,class:=RLC	-	3313	3394	11	40660853	40664170	11	12
Bd1	40739061	40740391	RLC_unknown_Bd1-1853,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=1,name_orig:=Bd2_RLC_14,class:=RLC	+	1330	1403.0	2	40739062	40740401	11	11
Bd1	40834631	40835586	RLG_unknown_Bd1-3545,ident_perc:=98.0,cov_perc:=12.0,tsd_len:=3,name_orig:=Bd3_RLG_32,class:=RLG	+	955	1063	3	40834620	40835604	8	6
Bd1	40893415	40894741	RLG_unknown_Bd1-3554,ident_perc:=98.0,cov_perc:=10.0,name_orig:=Bd5_RLG_4,class:=RLG	+	1326	1453.0	8	40893414	40894743	6	6
Bd1	40897149	40901803	RLC_unknown_Bd1-1873,ident_perc:=92.0,cov_perc:=46.0,name_orig:=Bd1_RLC_63,class:=RLC	-	4654	4705	13	40897149	40901793	7	15
Bd1	41041002	41044192	RLG_unknown_Bd1-3563,ident_perc:=90.0,cov_perc:=26.0,name_orig:=Bd3_RLG_34,class:=RLG	+	3190	3338	1	41040914	41044252	7	10
Bd1	41187686	41188684	RLX_unknown_Bd1-1563,ident_perc:=97.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLX_10,class:=RLX	-	998	1027	7	41187685	41188681	5	6
Bd1	41380272	41381064	RLX_unknown_Bd1-1576,ident_perc:=82.0,cov_perc:=18.0,name_orig:=Bd3_RLX_10,class:=RLX	+	792	1143	3	41380133	41381338	5	5
Bd1	41491827	41496417	RLC_unknown_Bd1-44,tsd_len:=3,ltr_age:=1.042,name_orig:=Bd1_RLC_44,class:=RLC	-	4590	4683	17	41491828	41496417	26	15
Bd1	41621011	41622713	RLC_unknown_Bd1-1926,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	-	1702	1773.5	10	41621010	41622713	16	9
Bd1	41998553	41999911	RLC_unknown_Bd1-1944,ident_perc:=98.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd2_RLC_30,class:=RLC	-	1358	1391.5	18	41998553	41999905	17	11
Bd1	42154032	42155370	RLG_unknown_Bd1-3688,ident_perc:=97.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	-	1338	1464	1	42154029	42155499	4	4
Bd1	42279896	42280484	RLG_unknown_Bd1-3711,ident_perc:=92.0,cov_perc:=4.0,tsd_len:=1,name_orig:=Bd1_RLG_12,class:=RLG	+	588	831.0	2	42280479	42281330	2	4
Bd1	42280485	42281309	RLG_unknown_Bd1-3712,ident_perc:=90.0,cov_perc:=7.0,tsd_len:=4,name_orig:=Bd1_RLG_16,class:=RLG	-	824	831.0	2	42280479	42281330	2	4
Bd1	42468311	42469665	RLC_unknown_Bd1-1961,ident_perc:=96.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd3_RLC_43,class:=RLC	+	1354	1378	11	42468307	42469664	6	7
Bd1	44688416	44696414	RLC_unknown_Bd1-50,tsd_len:=5,ltr_age:=0.146,name_orig:=Bd1_RLC_50,class:=RLC	+	7998	8066.5	14	44688415	44696414	44	29
Bd1	44850682	44859389	RLC_unknown_Bd1-2060,ident_perc:=100.0,cov_perc:=100.0,ltr_age:=0.069,name_orig:=Bd4_RLC_44,class:=RLC	-	8707	8782	7	44850682	44859389	32	16
Bd1	46961327	46962283	RLG_unknown_Bd1-4088,ident_perc:=98.0,cov_perc:=12.0,tsd_len:=2,name_orig:=Bd3_RLG_41,class:=RLG	+	956	1061	19	46961328	46962279	16	14
Bd1	47279799	47281445	RLC_unknown_Bd1-2150,ident_perc:=99.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd1_RLC_45,class:=RLC	+	1646	1831	1	47279657	47281488	8	5
Bd1	47363739	47379390	RLC_unknown_Bd1-53,tsd_len:=2,ltr_age:=0.046,name_orig:=Bd1_RLC_53,class:=RLC	-	15651	15747	13	47363754	47379370	34	30
Bd1	47482339	47486589	DTH_J_Bd1-4,tsd_len:=3,name_orig:=DTH_J_Bd1-4,class:=DTH	-	4250	4336	9	47482324	47486588	10	10
Bd1	47520460	47522173	RLC_unknown_Bd1-2165,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=4,name_orig:=Bd3_RLC_47,class:=RLC	-	1713	1863.5	4	47520417	47522194	22	25
Bd1	47538656	47541780	RIX_noname_Bd1-556,tsd_len:=1,name_orig:=RIX_noname_Bd1-556,class:=RIX	-	3124	3470	3	47538573	47541929	12	14
Bd1	47542500	47544357	RLG_unknown_Bd1-4133,ident_perc:=93.0,cov_perc:=13.0,name_orig:=Bd1_RLG_54,class:=RLG	+	1857	1879.5	10	47542506	47544357	4	6
Bd1	48036557	48038248	RLG_unknown_Bd1-4176,ident_perc:=99.0,cov_perc:=12.0,name_orig:=Bd2_RLG_63,class:=RLG	+	1691	1725.5	10	48036557	48038240	22	12
Bd1	48174164	48175164	RLG_unknown_Bd1-4189,ident_perc:=88.0,cov_perc:=7.0,name_orig:=Bd3_RLG_60,class:=RLG	+	1000	1051	1	48174119	48175170	6	7
Bd1	48663490	48666817	RLG_unknown_Bd1-4220,ident_perc:=90.0,cov_perc:=35.0,name_orig:=Bd1_RLG_25,class:=RLG	-	3327	3415.5	6	48663489	48666819	8	8
Bd1	50753895	50755220	RLC_unknown_Bd1-2303,ident_perc:=100.0,cov_perc:=16.0,name_orig:=Bd2_RLC_19,class:=RLC	-	1325	1422	3	50753894	50755265	70	54
Bd1	51718672	51720002	RLC_unknown_Bd1-2375,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_35,class:=RLC	-	1330	1414.5	4	51718618	51719999	21	13
Bd1	51922519	51924231	RLC_unknown_Bd1-2383,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	+	1712	1769.0	12	51922519	51924231	25	10
Bd1	52240671	52242383	RLC_unknown_Bd1-2395,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	+	1712	1797.0	22	52240670	52242383	27	12
Bd1	52433581	52436694	RLX_unknown_Bd1-1983,ident_perc:=94.0,cov_perc:=26.0,name_orig:=Bd2_RLX_19,class:=RLX	+	3113	3155.5	16	52433583	52436693	10	10
Bd1	52505335	52508467	RLX_unknown_Bd1-1986,ident_perc:=95.0,cov_perc:=26.0,name_orig:=Bd2_RLX_19,class:=RLX	-	3132	3209	11	52505337	52508467	22	15
Bd1	52543698	52545418	RLC_unknown_Bd1-2410,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	-	1720	1760.5	14	52543697	52545418	14	7
Bd1	54609559	54611295	RLC_unknown_Bd1-2508,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd1_RLC_18,class:=RLC	-	1736	1841.0	4	54609554	54611320	38	31
Bd1	55241451	55242779	RLC_unknown_Bd1-2542,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	+	1328	1514	1	55241307	55242821	86	171
Bd1	55368940	55370655	RLC_unknown_Bd1-2548,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=4,name_orig:=Bd3_RLC_47,class:=RLC	-	1715	1792.0	8	55368940	55370661	14	9
Bd1	55827987	55829679	RLC_unknown_Bd1-2573,ident_perc:=99.0,cov_perc:=19.0,name_orig:=Bd1_RLC_53,class:=RLC	-	1692	1777	15	55827984	55829678	10	8
Bd1	55896998	55898354	RLG_unknown_Bd1-4797,ident_perc:=99.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	+	1356	1411.5	18	55896999	55898354	11	10
Bd1	55989255	55990616	RLG_unknown_Bd1-4802,ident_perc:=99.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	-	1361	1419.5	16	55989258	55990613	36	26
Bd1	56309018	56312205	RLG_unknown_Bd1-4822,ident_perc:=90.0,cov_perc:=26.0,name_orig:=Bd3_RLG_34,class:=RLG	-	3187	3312	3	56308916	56283034	5	7
Bd1	56429897	56432350	RLG_unknown_Bd1-4830,ident_perc:=98.0,cov_perc:=14.0,name_orig:=Bd2_RLG_28,class:=RLG	+	2453	2511	23	56429902	56432344	16	18
Bd1	57296769	57297492	RLC_unknown_Bd1-2642,ident_perc:=97.0,cov_perc:=12.0,tsd_len:=1,name_orig:=Bd3_RLC_49,class:=RLC	+	723	796	11	57296762	57297489	7	8
Bd1	57376328	57381563	RLC_unknown_Bd1-66,tsd_len:=5,ltr_age:=0.338,name_orig:=Bd1_RLC_66,class:=RLC	+	5235	5631	23	57376317	57381907	1	4
