chromosome	feature_start	feature_end	feature_id	feature_strand	feature_length	isize	nr_deviant	absence_start	absence_end	cov_mean	cov_stdev
Bd1	5743732	5744266	RLX_unknown_Bd1-171,ident_perc:=87.0,cov_perc:=2.0,name_orig:=Bd1_RLX_8,class:=RLX	+	534	682.5	10	5743740	5744396	6	7
Bd1	5966618	5967463	RLX_unknown_Bd1-181,ident_perc:=95.0,cov_perc:=7.0,tsd_len:=5,name_orig:=Bd3_RLX_11,class:=RLX	-	845	1062.5	4	5966582	5967474	4	5
Bd1	6785967	6786984	RLX_unknown_Bd1-204,ident_perc:=96.0,cov_perc:=16.0,tsd_len:=3,name_orig:=Bd2_RLX_10,class:=RLX	+	1017	1140	3	6785966	6786991	4	6
Bd1	8101206	8102567	RLG_unknown_Bd1-457,ident_perc:=98.0,cov_perc:=9.0,name_orig:=Bd4_RLG_51,class:=RLG	-	1361	1591.0	2	8101128	8102613	14	10
Bd1	8152338	8157497	RLC_unknown_Bd1-6,tsd_len:=5,ltr_age:=0.227,name_orig:=Bd1_RLC_6,class:=RLC	+	5159	5230	11	8152337	8157495	10	9
Bd1	8318352	8319681	RLC_unknown_Bd1-308,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLC_14,class:=RLC	-	1329	1470	15	8318354	8319681	24	17
Bd1	8471536	8472861	RLC_unknown_Bd1-315,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_43,class:=RLC	-	1325	1416.5	12	8471535	8472860	19	15
Bd1	9097221	9097936	RLC_unknown_Bd1-333,ident_perc:=98.0,cov_perc:=12.0,tsd_len:=0,name_orig:=Bd2_RLC_6,class:=RLC	-	715	802	15	9097222	9097931	9	9
Bd1	9282208	9283550	RLC_unknown_Bd1-348,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	-	1342	1443.0	10	9282217	9283553	21	19
Bd1	9826045	9827786	RLC_unknown_Bd1-371,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=4,name_orig:=Bd1_RLC_18,class:=RLC	-	1741	1867.5	8	9826044	9827788	19	25
Bd1	10273376	10274718	RLG_unknown_Bd1-599,ident_perc:=99.0,cov_perc:=9.0,name_orig:=Bd4_RLG_51,class:=RLG	+	1342	1469	7	10273383	10274717	22	16
Bd1	10285661	10286727	RLC_unknown_Bd1-392,ident_perc:=94.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd5_RLC_9,class:=RLC	+	1066	1192.5	20	10285663	10286726	24	12
Bd1	10345791	10353667	RLC_unknown_Bd1-8,tsd_len:=5,ltr_age:=0.258,name_orig:=Bd1_RLC_8,class:=RLC	-	7876	7997	5	10345790	10353747	38	27
Bd1	11240884	11242213	RLC_unknown_Bd1-423,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLC_14,class:=RLC	-	1329	1468	7	11240889	11242253	8	5
Bd1	12351716	12353019	RLX_unknown_Bd1-387,ident_perc:=94.0,cov_perc:=19.0,tsd_len:=0,name_orig:=Bd4_RLX_1,class:=RLX	-	1303	1391.0	20	12351711	12353017	6	8
Bd1	12979853	12981187	RLC_unknown_Bd1-520,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	+	1334	1456.0	12	12979829	12981202	26	15
Bd1	13279096	13280420	RLC_unknown_Bd1-529,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=10,name_orig:=Bd1_RLC_35,class:=RLC	+	1324	1431	21	13279095	13280420	45	34
Bd1	13672777	13676459	RLC_unknown_Bd1-546,ident_perc:=97.0,cov_perc:=22.0,name_orig:=Bd4_RLC_5,class:=RLC	+	3682	3821.5	12	13672781	13676460	43	45
Bd1	13677432	13678780	RLC_unknown_Bd1-547,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	+	1348	1427.0	10	13677437	13678778	13	8
Bd1	13681735	13684918	RLC_unknown_Bd1-548,ident_perc:=87.0,cov_perc:=21.0,name_orig:=Bd4_RLC_28,class:=RLC	-	3183	3222.5	16	13681745	13684914	5	7
Bd1	13884884	13890066	RLC_unknown_Bd1-12,tsd_len:=5,ltr_age:=0.638,name_orig:=Bd1_RLC_12,class:=RLC	+	5182	5270.0	14	13884884	13890063	2	3
Bd1	14411976	14420195	RLG_unknown_Bd1-10,tsd_len:=3,ltr_age:=0.488,name_orig:=Bd1_RLG_10,class:=RLG	-	8219	8375	7	14411975	14420209	13	26
Bd1	15462240	15474866	DHH_D_Bd1-3,tsd_len:=0,name_orig:=DHH_D_Bd1-3,class:=DHH	+	12626	12701.0	20	15463703	15465777	10	9
Bd1	16869772	16872436	RLG_unknown_Bd1-1170,ident_perc:=99.0,cov_perc:=25.0,name_orig:=Bd1_RLG_34,class:=RLG	+	2664	2676	7	16869772	16872427	9	7
Bd1	19682459	19686141	DTA_noname_Bd1-38,tsd_len:=5,name_orig:=DTA_noname_Bd1-38,class:=DTA	+	3682	3784.0	4	19682438	19686147	9	7
Bd1	20040491	20041201	RLC_unknown_Bd1-785,ident_perc:=99.0,cov_perc:=12.0,tsd_len:=5,name_orig:=Bd2_RLC_6,class:=RLC	-	710	873.5	14	20040491	20041201	8	8
Bd1	20239876	20248632	RLC_unknown_Bd1-18,tsd_len:=5,ltr_age:=0.288,name_orig:=Bd1_RLC_18,class:=RLC	-	8756	8869.5	26	20239875	20248631	56	63
Bd1	20991444	20992780	RLG_unknown_Bd1-1399,ident_perc:=99.0,cov_perc:=13.0,name_orig:=Bd2_RLG_10,class:=RLG	-	1336	1394	11	20991443	20992770	19	16
Bd1	21541963	21542674	RLC_unknown_Bd1-867,ident_perc:=99.0,cov_perc:=12.0,tsd_len:=5,name_orig:=Bd4_RLC_3,class:=RLC	+	711	763	9	21541939	21542670	9	8
Bd1	21551742	21553454	RLC_unknown_Bd1-868,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	+	1712	1830.0	8	21551741	21553536	15	14
Bd1	21881260	21882586	RLC_unknown_Bd1-884,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=3,name_orig:=Bd1_RLC_69,class:=RLC	-	1326	1440	15	21881262	21882584	7	6
Bd1	22211470	22212810	RLX_unknown_Bd1-693,ident_perc:=99.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd4_RLX_1,class:=RLX	+	1340	1432	13	22211469	22212809	12	8
Bd1	22499358	22500681	RLC_unknown_Bd1-905,ident_perc:=97.0,cov_perc:=16.0,tsd_len:=6,name_orig:=Bd2_RLC_14,class:=RLC	+	1323	1450	1	22499357	22500818	3	5
Bd1	22633522	22636827	RLG_unknown_Bd1-1513,ident_perc:=92.0,cov_perc:=20.0,name_orig:=Bd5_RLG_19,class:=RLG	-	3305	3404.5	2	22633457	22636846	13	9
Bd1	23934037	23935350	RLC_unknown_Bd1-982,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_69,class:=RLC	+	1313	1411	1	23933977	23935396	10	11
Bd1	24166205	24168728	RLC_unknown_Bd1-993,ident_perc:=98.0,cov_perc:=33.0,name_orig:=Bd1_RLC_69,class:=RLC	-	2523	2832.5	2	24166178	24169003	5	5
Bd1	24391766	24401030	RLC_unknown_Bd1-25,tsd_len:=5,ltr_age:=0.058,name_orig:=Bd1_RLC_25,class:=RLC	+	9264	9381.5	16	24391765	24401030	32	25
Bd1	24869802	24871131	RLC_unknown_Bd1-1037,ident_perc:=99.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd3_RLC_10,class:=RLC	+	1329	1396.5	6	24869808	24871131	13	10
Bd1	25033459	25034133	RIX_noname_Bd1-269,tsd_len:=0,name_orig:=RIX_noname_Bd1-269,class:=RIX	-	674	835.5	10	25033422	25034212	4	6
Bd1	25317408	25318752	RLX_unknown_Bd1-824,ident_perc:=98.0,cov_perc:=19.0,tsd_len:=3,name_orig:=Bd4_RLX_1,class:=RLX	+	1344	1433.0	14	25317408	25318751	17	11
Bd1	26106235	26107449	RLC_unknown_Bd1-1076,ident_perc:=99.0,cov_perc:=14.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	+	1214	1302.0	10	26106235	26107449	10	8
Bd1	26270669	26275724	RLC_unknown_Bd1-1081,ident_perc:=97.0,cov_perc:=98.0,name_orig:=Bd3_RLC_18,class:=RLC	-	5055	5218	17	26270580	26275723	13	9
Bd1	26442726	26444047	RLC_unknown_Bd1-1084,ident_perc:=99.0,cov_perc:=15.0,tsd_len:=5,name_orig:=Bd2_RLC_14,class:=RLC	+	1321	1418.0	6	26442725	26444049	13	9
Bd1	26575882	26577606	RLC_unknown_Bd1-1086,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=1,name_orig:=Bd3_RLC_47,class:=RLC	+	1724	1820	11	26575881	26577597	9	9
Bd1	26938733	26939092	RIX_noname_Bd1-287,tsd_len:=0,name_orig:=RIX_noname_Bd1-287,class:=RIX	+	359	596.0	6	26938718	26939104	13	10
Bd1	27180785	27182485	RLC_unknown_Bd1-1110,ident_perc:=100.0,cov_perc:=20.0,name_orig:=Bd4_RLC_18,class:=RLC	-	1700	1801	17	27180786	27182480	13	7
Bd1	27287760	27288167	RLG_unknown_Bd1-1932,ident_perc:=79.0,cov_perc:=4.0,name_orig:=Bd3_RLG_9,class:=RLG	+	407	660.5	4	27287759	27288205	10	9
Bd1	27315281	27315519	DTT_Stowaway_G_Bd1-47,tsd_len:=0,name_orig:=DTT_Stowaway_G_Bd1-47,class:=DTT	-	238	581	1	27314930	27315527	19	10
Bd1	28350250	28351577	RLC_unknown_Bd1-1150,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	+	1327	1412.0	4	28350220	28351600	39	23
Bd1	29246526	29260617	RLG_unknown_Bd1-21,tsd_len:=5,ltr_age:=1.873,name_orig:=Bd1_RLG_21,class:=RLG	+	14091	14170.0	18	29246525	29260615	4	6
Bd1	32472503	32480434	RLC_unknown_Bd1-35,tsd_len:=5,ltr_age:=0.031,name_orig:=Bd1_RLC_35,class:=RLC	-	7931	8060	13	32472502	32480432	60	29
Bd1	32886235	32887090	RLG_unknown_Bd1-2324,ident_perc:=95.0,cov_perc:=6.0,tsd_len:=0,name_orig:=Bd1_RLG_12,class:=RLG	+	855	995	9	32886151	32887090	16	8
Bd1	33506385	33507711	RLC_unknown_Bd1-1389,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd2_RLC_14,class:=RLC	+	1326	1446.0	20	33506385	33507711	20	16
Bd1	33554997	33559911	RLC_unknown_Bd1-36,tsd_len:=5,ltr_age:=2.462,name_orig:=Bd1_RLC_36,class:=RLC	-	4914	5075.0	20	33554997	33559934	2	4
Bd1	34037046	34040290	RLX_unknown_Bd1-1118,ident_perc:=95.0,cov_perc:=35.0,name_orig:=Bd4_RLX_10,class:=RLX	-	3244	3327	5	34037043	34040294	18	21
Bd1	34304915	34311223	RLC_unknown_Bd1-1435,ident_perc:=98.0,cov_perc:=94.0,ltr_age:=0.338,name_orig:=Bd5_RLC_9,class:=RLC	-	6308	6705	21	34304915	34311520	10	12
Bd1	34415727	34417056	RLC_unknown_Bd1-1449,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLC_14,class:=RLC	+	1329	1431.0	32	34415726	34417080	12	8
Bd1	34441893	34442591	RIX_noname_Bd1-386,tsd_len:=1,name_orig:=RIX_noname_Bd1-386,class:=RIX	-	698	1050	21	34441609	34442574	6	7
Bd1	35197360	35199073	RLC_unknown_Bd1-1502,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	-	1713	1871	11	35197359	35199073	17	9
Bd1	35773103	35774814	RLC_unknown_Bd1-1543,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=3,name_orig:=Bd3_RLC_47,class:=RLC	+	1711	1822	5	35773098	35774820	16	12
Bd1	36422975	36424015	RLG_unknown_Bd1-2710,ident_perc:=97.0,cov_perc:=6.0,name_orig:=Bd3_RLG_48,class:=RLG	-	1040	1312	3	36422974	36424026	15	11
Bd1	36737823	36740994	RLX_unknown_Bd1-1253,ident_perc:=91.0,cov_perc:=27.0,name_orig:=Bd4_RLX_19,class:=RLX	-	3171	3287.5	8	36737806	36740994	13	22
Bd1	36833355	36836699	RLG_unknown_Bd1-2831,ident_perc:=95.0,cov_perc:=34.0,name_orig:=Bd2_RLG_27,class:=RLG	-	3344	3450	13	36833354	36836700	10	12
Bd1	37239058	37240066	RLX_unknown_Bd1-1304,ident_perc:=98.0,cov_perc:=16.0,tsd_len:=5,name_orig:=Bd2_RLX_10,class:=RLX	-	1008	1089	15	37239057	37240066	11	6
Bd1	37354530	37361774	RLG_unknown_Bd1-37,tsd_len:=5,ltr_age:=0.242,name_orig:=Bd1_RLG_37,class:=RLG	-	7244	7419	9	37354529	37361774	17	20
Bd1	37766139	37774025	RLC_unknown_Bd1-40,tsd_len:=5,ltr_age:=0.431,name_orig:=Bd1_RLC_40,class:=RLC	+	7886	8089.5	2	37766046	37774060	27	44
Bd1	37804751	37808039	RLG_unknown_Bd1-3072,ident_perc:=97.0,cov_perc:=31.0,name_orig:=Bd1_RLG_34,class:=RLG	-	3288	3394.5	6	37804662	37808041	5	5
Bd1	38459649	38460690	RLX_unknown_Bd1-1413,ident_perc:=98.0,cov_perc:=7.0,name_orig:=Bd2_RLX_9,class:=RLX	+	1041	1126.5	18	38459650	38460690	18	7
Bd1	38882746	38884074	RLC_unknown_Bd1-1728,ident_perc:=100.0,cov_perc:=17.0,name_orig:=Bd4_RLC_47,class:=RLC	+	1328	1426	23	38882747	38884074	21	10
Bd1	39017341	39018705	RLC_unknown_Bd1-1734,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd2_RLC_23,class:=RLC	-	1364	1427	11	39017349	39018704	19	18
Bd1	39049269	39050620	RLC_unknown_Bd1-1735,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd2_RLC_23,class:=RLC	+	1351	1498	11	39049269	39050624	19	17
Bd1	39574186	39575512	RLC_unknown_Bd1-1780,ident_perc:=100.0,cov_perc:=17.0,name_orig:=Bd4_RLC_47,class:=RLC	-	1326	1444.5	12	39574184	39575512	29	19
Bd1	39755960	39757322	RLX_unknown_Bd1-1492,ident_perc:=99.0,cov_perc:=12.0,name_orig:=Bd4_RLX_19,class:=RLX	-	1362	1450.0	16	39755958	39757312	11	6
Bd1	40739061	40740391	RLC_unknown_Bd1-1853,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=1,name_orig:=Bd2_RLC_14,class:=RLC	+	1330	1411	3	40739065	40740476	12	7
Bd1	40834631	40835586	RLG_unknown_Bd1-3545,ident_perc:=98.0,cov_perc:=12.0,tsd_len:=3,name_orig:=Bd3_RLG_32,class:=RLG	+	955	1048.0	6	40834632	40835585	6	5
Bd1	40893415	40894741	RLG_unknown_Bd1-3554,ident_perc:=98.0,cov_perc:=10.0,name_orig:=Bd5_RLG_4,class:=RLG	+	1326	1458.5	6	40893411	40894801	7	8
Bd1	40897149	40901803	RLC_unknown_Bd1-1873,ident_perc:=92.0,cov_perc:=46.0,name_orig:=Bd1_RLC_63,class:=RLC	-	4654	4761	15	40897149	40901793	7	13
Bd1	41187686	41188684	RLX_unknown_Bd1-1563,ident_perc:=97.0,cov_perc:=16.0,tsd_len:=2,name_orig:=Bd2_RLX_10,class:=RLX	-	998	1065.5	8	41187685	41188694	7	9
Bd1	41491827	41496417	RLC_unknown_Bd1-44,tsd_len:=3,ltr_age:=1.042,name_orig:=Bd1_RLC_44,class:=RLC	-	4590	4733.0	18	41491828	41496417	15	8
Bd1	41621011	41622713	RLC_unknown_Bd1-1926,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd3_RLC_47,class:=RLC	-	1702	1788.5	16	41621010	41622713	10	7
Bd1	42154032	42155370	RLG_unknown_Bd1-3688,ident_perc:=97.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	-	1338	1465	1	42154031	42155501	4	4
Bd1	42468311	42469665	RLC_unknown_Bd1-1961,ident_perc:=96.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd3_RLC_43,class:=RLC	+	1354	1446	9	42468307	42469664	5	6
Bd1	43353774	43354841	RLX_unknown_Bd1-1661,ident_perc:=99.0,cov_perc:=11.0,tsd_len:=0,name_orig:=Bd1_RLX_14,class:=RLX	-	1067	1150	9	43353575	43354839	9	9
Bd1	43374055	43375382	RLC_unknown_Bd1-1997,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd3_RLC_10,class:=RLC	-	1327	1342	1	43374048	43375390	18	13
Bd1	44432419	44434132	RLC_unknown_Bd1-2047,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=4,name_orig:=Bd4_RLC_19,class:=RLC	-	1713	1791	7	44432419	44434132	14	9
Bd1	44688416	44696414	RLC_unknown_Bd1-50,tsd_len:=5,ltr_age:=0.146,name_orig:=Bd1_RLC_50,class:=RLC	+	7998	8112.0	10	44688415	44696414	46	30
Bd1	44722138	44725833	RLG_unknown_Bd1-3904,ident_perc:=96.0,cov_perc:=22.0,name_orig:=Bd2_RLG_32,class:=RLG	-	3695	3831.5	12	44722141	44725832	42	41
Bd1	44850682	44859389	RLC_unknown_Bd1-2060,ident_perc:=100.0,cov_perc:=100.0,ltr_age:=0.069,name_orig:=Bd4_RLC_44,class:=RLC	-	8707	8791.5	12	44850682	44859389	26	12
Bd1	47279799	47281445	RLC_unknown_Bd1-2150,ident_perc:=99.0,cov_perc:=19.0,tsd_len:=5,name_orig:=Bd1_RLC_45,class:=RLC	+	1646	1816.0	2	47279668	47281446	8	6
Bd1	47363739	47379390	RLC_unknown_Bd1-53,tsd_len:=2,ltr_age:=0.046,name_orig:=Bd1_RLC_53,class:=RLC	-	15651	15685	11	47363754	47379377	25	19
Bd1	47482339	47486589	DTH_J_Bd1-4,tsd_len:=3,name_orig:=DTH_J_Bd1-4,class:=DTH	-	4250	4325.5	10	47482340	47486588	8	8
Bd1	47520460	47522173	RLC_unknown_Bd1-2165,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=4,name_orig:=Bd3_RLC_47,class:=RLC	-	1713	1812.0	14	47520446	47522173	17	14
Bd1	47538656	47541780	RIX_noname_Bd1-556,tsd_len:=1,name_orig:=RIX_noname_Bd1-556,class:=RIX	-	3124	3503	3	47538565	47541950	13	13
Bd1	47542500	47544357	RLG_unknown_Bd1-4133,ident_perc:=93.0,cov_perc:=13.0,name_orig:=Bd1_RLG_54,class:=RLG	+	1857	1967.5	8	47542506	47544357	6	8
Bd1	48036557	48038248	RLG_unknown_Bd1-4176,ident_perc:=99.0,cov_perc:=12.0,name_orig:=Bd2_RLG_63,class:=RLG	+	1691	1859	19	48036558	48038234	21	11
Bd1	48110636	48115196	DTT_H_Bd1-8,tsd_len:=0,name_orig:=DTT_H_Bd1-8,class:=DTT	+	4560	4656	23	48110638	48115194	13	10
Bd1	48174164	48175164	RLG_unknown_Bd1-4189,ident_perc:=88.0,cov_perc:=7.0,name_orig:=Bd3_RLG_60,class:=RLG	+	1000	1087	3	48174133	48175184	6	6
Bd1	48219365	48228041	RLC_unknown_Bd1-2197,ident_perc:=99.0,cov_perc:=100.0,ltr_age:=0.273,name_orig:=Bd4_RLC_19,class:=RLC	+	8676	8863	1	48219245	48228108	13	17
Bd1	48663490	48666817	RLG_unknown_Bd1-4220,ident_perc:=90.0,cov_perc:=35.0,name_orig:=Bd1_RLG_25,class:=RLG	-	3327	3476.0	8	48663488	48666824	7	7
Bd1	49183137	49183559	RIX_noname_Bd1-573,tsd_len:=0,name_orig:=RIX_noname_Bd1-573,class:=RIX	-	422	782	19	49182855	49183553	6	7
Bd1	49203761	49205118	RLC_unknown_Bd1-2232,ident_perc:=98.0,cov_perc:=17.0,tsd_len:=2,name_orig:=Bd2_RLC_30,class:=RLC	+	1357	1449.5	12	49203763	49205118	11	11
Bd1	50673187	50674901	RLC_unknown_Bd1-2300,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=0,name_orig:=Bd4_RLC_19,class:=RLC	+	1714	1868.0	4	50673166	50674979	20	14
Bd1	50753895	50755220	RLC_unknown_Bd1-2303,ident_perc:=100.0,cov_perc:=16.0,name_orig:=Bd2_RLC_19,class:=RLC	-	1325	1462	7	50753894	50755220	55	38
Bd1	51718672	51720002	RLC_unknown_Bd1-2375,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=5,name_orig:=Bd1_RLC_35,class:=RLC	-	1330	1461.0	4	51718614	51720000	23	16
Bd1	51922519	51924231	RLC_unknown_Bd1-2383,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	+	1712	1869.0	18	51922519	51924231	27	13
Bd1	52171467	52175849	RLC_unknown_Bd1-2391,ident_perc:=92.0,cov_perc:=44.0,name_orig:=Bd1_RLC_63,class:=RLC	+	4382	4742	3	52171462	52176147	4	5
Bd1	52240671	52242383	RLC_unknown_Bd1-2395,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	+	1712	1806	87	52240670	52242383	48	28
Bd1	52433581	52436694	RLX_unknown_Bd1-1983,ident_perc:=94.0,cov_perc:=26.0,name_orig:=Bd2_RLX_19,class:=RLX	+	3113	3223	17	52433582	52436693	8	8
Bd1	52505335	52508467	RLX_unknown_Bd1-1986,ident_perc:=95.0,cov_perc:=26.0,name_orig:=Bd2_RLX_19,class:=RLX	-	3132	3197	11	52505335	52508467	17	14
Bd1	52543698	52545418	RLC_unknown_Bd1-2410,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd4_RLC_19,class:=RLC	-	1720	1792	21	52543697	52545418	13	6
Bd1	54609559	54611295	RLC_unknown_Bd1-2508,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=5,name_orig:=Bd1_RLC_18,class:=RLC	-	1736	1858.5	6	54609554	54611322	25	15
Bd1	55241451	55242779	RLC_unknown_Bd1-2542,ident_perc:=100.0,cov_perc:=18.0,name_orig:=Bd2_RLC_39,class:=RLC	+	1328	1492	5	55241418	55242779	57	81
Bd1	55368940	55370655	RLC_unknown_Bd1-2548,ident_perc:=99.0,cov_perc:=20.0,tsd_len:=4,name_orig:=Bd3_RLC_47,class:=RLC	-	1715	1858	5	55368924	55370661	18	10
Bd1	55827987	55829679	RLC_unknown_Bd1-2573,ident_perc:=99.0,cov_perc:=19.0,name_orig:=Bd1_RLC_53,class:=RLC	-	1692	1768	19	55827984	55829678	10	8
Bd1	55896998	55898354	RLG_unknown_Bd1-4797,ident_perc:=99.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	+	1356	1439.0	32	55896999	55898353	8	8
Bd1	55989255	55990616	RLG_unknown_Bd1-4802,ident_perc:=99.0,cov_perc:=18.0,name_orig:=Bd5_RLG_18,class:=RLG	-	1361	1499	15	55989258	55990613	33	25
Bd1	56672729	56672973	DTT_Stowaway_G_Bd1-13,tsd_len:=0,name_orig:=DTT_Stowaway_G_Bd1-13,class:=DTT	+	244	576	1	56672372	56672971	20	10
Bd1	56851535	56852871	RLC_unknown_Bd1-2621,ident_perc:=97.0,cov_perc:=17.0,tsd_len:=1,name_orig:=Bd1_RLC_69,class:=RLC	+	1336	1436.5	18	56851547	56852869	10	5
Bd1	57296769	57297492	RLC_unknown_Bd1-2642,ident_perc:=97.0,cov_perc:=12.0,tsd_len:=1,name_orig:=Bd3_RLC_49,class:=RLC	+	723	838.0	16	57296762	57297489	6	7
Bd1	57326762	57327863	RLC_unknown_Bd1-2643,ident_perc:=92.0,cov_perc:=12.0,name_orig:=Bd5_RLC_13,class:=RLC	+	1101	1176.0	24	57326772	57327869	10	13
Bd1	57801435	57806015	RLC_unknown_Bd1-2662,ident_perc:=97.0,cov_perc:=47.0,name_orig:=Bd1_RLC_63,class:=RLC	+	4580	4715	7	57801434	57806014	40	34
Bd1	58258956	58260290	RLC_unknown_Bd1-2683,ident_perc:=100.0,cov_perc:=17.0,tsd_len:=0,name_orig:=Bd1_RLC_35,class:=RLC	-	1334	1431.0	16	58258955	58260285	38	29
Bd1	59078236	59079566	RLC_unknown_Bd1-2722,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=4,name_orig:=Bd2_RLC_14,class:=RLC	+	1330	1398.0	8	59078236	59079567	17	15
Bd1	59143532	59146733	RLG_unknown_Bd1-5038,ident_perc:=92.0,cov_perc:=26.0,name_orig:=Bd3_RLG_34,class:=RLG	+	3201	3372	11	59147336	59135816	4	5
Bd1	59642144	59643860	RLC_unknown_Bd1-2755,ident_perc:=100.0,cov_perc:=20.0,tsd_len:=3,name_orig:=Bd3_RLC_47,class:=RLC	+	1716	1897	3	59642080	59643858	23	19
Bd1	60183465	60184317	RLX_unknown_Bd1-2307,ident_perc:=94.0,cov_perc:=7.0,tsd_len:=3,name_orig:=Bd3_RLX_11,class:=RLX	+	852	941	21	60183467	60184316	10	10
Bd1	60818864	60820188	RLC_unknown_Bd1-2804,ident_perc:=99.0,cov_perc:=16.0,tsd_len:=0,name_orig:=Bd2_RLC_14,class:=RLC	+	1324	1469.0	8	60818863	60820199	13	11
